# in_testing: False
# method: euler
# panel: scan_nu_nmda
# simulation_clock: 0.05000000000000000278
# C: 0.00050000000000000001
# E_leak: -70
# theta: -50
# v_reset: -55
# g_L: 0.00000002500000000000
# g_ampa: 0.00000000005000000000
# g_gaba: 0.00000000004000000000
# g_nmda: 0.00000000090000000000
# tau_ampa_ms: 2
# tau_gaba_ms: 5
# tau_nmda_rise: 2
# tau_nmda_decay: 100
# up_state: {'N': 0, 'nu': 0, 'N_nmda': 1, 'nu_nmda': 1}
# down_state: {'N_E': 100, 'gamma': 4, 'nu': 10, 'N_nmda': 10, 'nu_nmda': 2}
# smoothened_rate_width: 10
index,nu_nmda,n_nmda,v_steady,g_nmda_steady,x_nmda_steady,s_nmda_steady,v_mean,v_var,g_nmda_mean,g_nmda_var,x_nmda_mean,x_nmda_var,s_nmda_mean,s_nmda_var,corr_coef_x_s,i_nmda_mean,i_nmda_var,mean_rate,num_spikes,mean_isi,std_isi,cv_isi
30,3.00000000000000000000,3,-69.97410852946713077927,0.00925038280025924399,0.00599999999999998278,0.23076869718341577742,-69.98079401722954173692,0.00037847347847111331,0.00686345182579581499,0.00005992225622666440,0.00626261571950214972,0.00314124834202509674,0.17109019222969190643,0.03718881540849542505,0.16364131090278952185,-0.00048017457211748158,0.00000029320455317377,0.00000000000000000000,0,,,
31,3.10000000000000008882,3,-69.97410852946713077927,0.00925038280025924399,0.00599999999999998278,0.23076869718341577742,-69.97945793438252337637,0.00040697492297335079,0.00734783721089727476,0.00006434447014517180,0.00693601525923356280,0.00349185122132286479,0.18314929374071228785,0.03992527797707413895,0.16828262826167364463,-0.00051405218849934317,0.00000031482750980402,0.00000000000000000000,0,,,
32,3.20000000000000017764,3,-69.97410852946713077927,0.00925038280025924399,0.00599999999999998278,0.23076869718341577742,-69.98038062285002069984,0.00040462957936675785,0.00701095174687406831,0.00006291322556475768,0.00646463558142157304,0.00326417146225950342,0.17475323269366274670,0.03904293807482672740,0.16297667776949056884,-0.00049048448808669944,0.00000030783557640426,0.00000000000000000000,0,,,
33,3.30000000000000026645,3,-69.97410852946713077927,0.00925038280025924399,0.00599999999999998278,0.23076869718341577742,-69.97718726207752126811,0.00045795109989864519,0.00815960275700396316,0.00007123421389143007,0.00794611456883068459,0.00397972293678860133,0.20335267242846327695,0.04418713267579914977,0.16957972284804406771,-0.00057082246037486845,0.00000034851286360948,0.00000000000000000000,0,,,
34,3.40000000000000035527,3,-69.97410852946713077927,0.00925038280025924399,0.00599999999999998278,0.23076869718341577742,-69.98475144408691051012,0.00035850839941635709,0.00546549858728298012,0.00005543188316382796,0.00505049654791900858,0.00254324357908339771,0.13624373873390124845,0.03440961587896616825,0.17092649238494928010,-0.00038237314193633940,0.00000027124726088691,0.00000000000000000000,0,,,
35,3.50000000000000000000,3,-69.97410852946713077927,0.00925038280025924399,0.00599999999999998278,0.23076869718341577742,-69.98305716107788043701,0.00037440984911801611,0.00605317008412233071,0.00005805594724738896,0.00558921617977073491,0.00281419979928830815,0.15089050921055310872,0.03603106138757542626,0.17185098639763171646,-0.00042348555623583650,0.00000028407350621550,0.00000000000000000000,0,,,
36,3.60000000000000008882,3,-69.97410852946713077927,0.00925038280025924399,0.00599999999999998278,0.23076869718341577742,-69.97971130496870273419,0.00043590255482015933,0.00724380612453592518,0.00006697498163869299,0.00686867530526139285,0.00346008931530610410,0.18054098230055873331,0.04155558508661255646,0.16955608284128659280,-0.00050676386769560767,0.00000032769456796873,0.00000000000000000000,0,,,
37,3.70000000000000017764,3,-69.97410852946713077927,0.00925038280025924399,0.00599999999999998278,0.23076869718341577742,-69.98354802640956506821,0.00034440274982610003,0.00589072920452180220,0.00005439120940953819,0.00525251640990502620,0.00263868177524444886,0.14685592883471501602,0.03376773819190486553,0.16086375794709720233,-0.00041213097713140880,0.00000026616274113130,0.00000000000000000000,0,,,
38,3.80000000000000026645,3,-69.97410852946713077927,0.00925038280025924399,0.00599999999999998278,0.23076869718341577742,-69.98193316143716913302,0.00040624839277677124,0.00644982777087100157,0.00006238689250392447,0.00612793581158945465,0.00314478681328722413,0.16076380473350898592,0.03871167322085892343,0.17635062680608204477,-0.00045122635624251665,0.00000030525137621814,0.00000000000000000000,0,,,
39,3.90000000000000035527,3,-69.97410852946713077927,0.00925038280025924399,0.00599999999999998278,0.23076869718341577742,-69.98423503588178107293,0.00034895113153226648,0.00563762217824330218,0.00005432689952061641,0.00505049654798560375,0.00256712123305488649,0.14054165892357475820,0.03372771598222740891,0.16350499805170359835,-0.00039442002324099770,0.00000026584786213233,0.00000000000000000000,0,,,
